Date,Account,Closed PnL,Win Rate,Size USD,Size Tokens,Fee,Side,Leverage,LongTrades,ShortTrades,LongShortRatio
2024-11-29,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,573.585288,1.0,573.59,171.22,0.055063,1,3.350017521317603,0,1,0.0
2024-11-29,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,668.3,166.61333333333332,0.17494357000000002,3,2.6052729252245754,3,0,3.0
2024-11-29,0x8477e447846c758f5a675856001ea72298fd9cb5,22697.489906,0.5873015873015873,695.2509523809523,252.2574603174603,14.94323907,63,63.41287997099185,9,54,0.16363636363636364
2024-11-29,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,0.0,5762.356666666667,2013.050476190476,4.22740322,21,0.18484135126769075,21,0,21.0
2024-11-30,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,0.0,48561.68565217392,13.043478260869565,390.921553,23,-126.37287017347539,0,23,0.0
2024-11-30,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,11715.94323,0.8363636363636363,2469.9509090909087,385.1563512149091,34.68082399,55,2.5179249747526504,8,47,0.16666666666666666
2024-11-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,5590.528248,0.461038961038961,315.52253246753247,139.53668831168832,17.77266812,154,55.72255450314938,60,94,0.631578947368421
2024-11-30,0x2c229d22b100a7beb69122eed721cee9b24011dd,59.744873999999996,0.3333333333333333,6943.03,842.4333333333334,14.580366,6,66.2433834282215,4,2,1.3333333333333333
2024-11-30,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,19050.661786,0.6923076923076923,2556.5420512820515,4931.901614194871,5.65004186,39,0.09205028485829023,7,32,0.21212121212121213
2024-11-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,8.570313,0.125,249.58375,37.5,0.10899953,8,3.1762759530246023,7,1,3.5
2024-11-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,850.54514,0.4166666666666667,19926.774999999998,0.20533,71.736379,12,7116.912302891188,12,0,12.0
2024-11-30,0x8477e447846c758f5a675856001ea72298fd9cb5,40.699929,0.06578947368421052,636.261447368421,401.63817360434206,16.924508,76,-0.14924048439937385,5,71,0.06944444444444445
2024-12-01,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,0.0,0.06,0.00736001,0.0,1,8.152162836735275,0,1,0.0
2024-12-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4458.25495,0.5025906735751295,247.12725388601035,182.78686528497408,16.10546943,193,47.79197272360477,66,127,0.515625
2024-12-01,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,13.566929,0.6666666666666666,11.366666666666667,1111176.0166666666,0.00577068,3,0.00021219236143960374,1,2,0.3333333333333333
2024-12-01,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,0.0,199.81,459.0,0.069934,1,,0,1,0.0
2024-12-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,197.422418,0.5,358.71500000000003,37.5,0.26578693999999997,4,1.9581321983141127,2,2,0.6666666666666666
2024-12-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,337.835516,0.5925925925925926,22229.845925925925,0.23015037037037037,180.061741,27,1014.771284081119,5,22,0.21739130434782608
2024-12-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,999.5866666666667,32115.0,1.049569,3,0.018602511031447458,3,0,3.0
2024-12-01,0x8477e447846c758f5a675856001ea72298fd9cb5,1169.432253,0.44715447154471544,893.489918699187,696.8910569105692,38.464692,123,-0.21511104627632288,55,68,0.7971014492753623
2024-12-01,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,34709.852428,0.8032786885245902,856.4519672131147,141.5655737704918,9.36078833,61,0.2734005405544619,12,49,0.24
2024-12-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1283.846047,0.5214285714285715,140.36935714285713,130.4958572857143,6.30947724,140,67.19159517936372,70,70,0.9859154929577465
2024-12-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,16196.864846,0.5660377358490566,2348.7403773584906,3234.698113207547,42.163079,53,0.4053220248947725,23,30,0.7419354838709677
2024-12-02,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,0.0,0.0,0.39853,0.0,1,0.0,0,1,0.0
2024-12-02,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,0.0,46692.72,5836.59,0.583659,1,1.568741005036258,1,0,1.0
2024-12-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,754.7378,0.35294117647058826,17691.249411764704,0.18413470588235295,90.225362,17,68188.8961282558,11,6,1.5714285714285714
2024-12-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,340.65333333333336,82.78333333333333,0.43464074,6,1.089915959000327,6,0,6.0
2024-12-02,0x8477e447846c758f5a675856001ea72298fd9cb5,254.15562,0.125,1667.92875,614.575,4.670198,8,-1.708485142438337,1,7,0.125
2024-12-02,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,0.0,1779.0295454545455,227.36363636363637,3.50139761,44,0.5110723729698672,44,0,44.0
2024-12-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1190.358719,0.47435897435897434,92.37217948717948,228.30948717948718,2.982829,78,-2.7393453164815984,28,50,0.5490196078431373
2024-12-03,0x2c229d22b100a7beb69122eed721cee9b24011dd,121.535562,0.23728813559322035,1685.5867796610169,3167.915254237288,34.807342,59,4.400549505225773,33,26,1.2222222222222223
2024-12-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,0.0,209.94,500.0,0.073479,1,-0.45738562091503265,0,1,0.0
2024-12-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,30.727222,0.023809523809523808,330.0188095238095,416.5533333333333,2.2336630299999998,42,0.4053340203945564,26,16,1.5294117647058822
2024-12-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1467.1002210000001,0.4444444444444444,31374.63555555556,0.3291688888888889,84.711504,9,86368.1953730549,5,4,1.0
2024-12-03,0x8477e447846c758f5a675856001ea72298fd9cb5,-158.695661,0.0,2708.735,944.6999999999999,5.688339,6,-1.5345789946684107,4,2,1.3333333333333333
2024-12-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,0.0,2941.1758823529412,319.5464705882353,2.2150486799999998,34,0.04460119526203017,34,0,34.0
2024-12-03,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,20925.513222,0.7241379310344828,3898.738206896552,82.762,197.860887,145,21.233197247909956,40,105,0.37735849056603776
2024-12-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,9066.169646,0.5357142857142857,165.78285714285715,144.96276785714286,7.22773423,112,-2.3951351621480472,30,82,0.3614457831325301
2024-12-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,7591.307059,0.6756756756756757,3426.9959459459456,354995.35135135136,36.568131,37,0.0921419222929689,12,25,0.46153846153846156
2024-12-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,910.584797,0.13725490196078433,795.8152941176471,2090.8368627450977,21.44827514,102,-0.022732299193113672,39,63,0.609375
2024-12-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,291.35271,0.23076923076923078,20080.955384615383,0.2093730769230769,78.315715,13,154700.68068912768,10,3,2.5
2024-12-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,33.26141600000001,0.2,669.609,9695.221000000001,1.54664128,10,0.7117480379446361,5,5,0.8333333333333334
2024-12-04,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,0.0,0.1,0.00860239,0.0,1,11.62467639807077,0,1,0.0
2024-12-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,274999.139393,1.0,6249.985227272727,537.5925,27.499921,44,0.049476511653239255,0,44,0.0
2024-12-05,0x271b280974205ca63b716753467d5a371de622ab,208.81746,0.75,39530.9875,10.23615,34.129711,4,-3266.0684041370646,3,1,1.5
2024-12-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,14685.787664,0.4897959183673469,259.2459183673469,92.6308163265306,9.32634692,98,16.885088441845202,33,65,0.5
2024-12-05,0x2c229d22b100a7beb69122eed721cee9b24011dd,2069.92634,0.9090909090909091,890.1048484848485,92.98181818181818,7.532439,33,2.157441946768465,3,30,0.0967741935483871
2024-12-05,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,0.0,10238.081666666667,67.04565666666666,19.757147359999998,6,49410.32585167613,6,0,6.0
2024-12-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3174.023699,0.36551724137931035,587.6594137931035,204.54506896551723,48.58217003,290,-5.534705383664784,145,145,0.9931506849315068
2024-12-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1435.68724,0.10526315789473684,40074.16368421053,0.40217526315789476,228.422723,19,-19243.232727514496,0,19,0.0
2024-12-05,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,294.265,21.71,0.01519692,2,0.35754323586234915,2,0,2.0
2024-12-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,49999.876084999996,1.0,12499.98,917.85,4.999989,4,0.11038219267891797,0,4,0.0
2024-12-06,0x083384f897ee0f19899168e3b1bec365f52a9012,-175611.00005600002,0.0,36736.36242424243,9.090909090909092,121.229992,33,-77.16467454534224,33,0,33.0
2024-12-06,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,0.0,1426.8700000000001,110.64617647058823,1.31668822,34,5.387372850656919,34,0,34.0
2024-12-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,389.176232,0.2318840579710145,129.80536231884057,85.3436231884058,2.907485,69,3.3015007914927272,27,42,0.627906976744186
2024-12-06,0x2c229d22b100a7beb69122eed721cee9b24011dd,-123.870122,0.0,2324.0444444444447,5510.222222222223,7.0556339999999995,9,1.0216882175036042,5,4,1.0
2024-12-06,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,0.0,1657.5529999999999,579.7515275,8.60627,20,1519.5731093952586,5,15,0.3125
2024-12-06,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,0.0,10673.925777777777,274.24444444444447,76.264613,45,-295.451122328005,0,45,0.0
2024-12-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,514.886454,0.2962962962962963,1009.2267592592593,182.41962962962964,22.34087872,108,-2.3976387392500182,61,47,1.2708333333333333
2024-12-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7206.315268,0.3559322033898305,25128.245762711864,0.25406254237288134,444.769922,59,437268.23221288464,39,20,1.8571428571428572
2024-12-06,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,292.11,23.22,0.00232193,1,0.3412968619330865,1,0,1.0
2024-12-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,74999.848329,1.0,2999.9956,218.3356,7.499981,25,0.027590919535129547,0,25,0.0
2024-12-07,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,3515.031065,0.9615384615384616,2001.101153846154,144.64051199153843,5.2028479999999995,26,1.3265968459468727,0,26,0.0
2024-12-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4008.012049,0.4186046511627907,159.67825581395348,89.75558139534883,3.66824976,86,-1.7471095310982132,20,66,0.29850746268656714
2024-12-07,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1040.616939,0.35,580.1653888888889,7079.482244444444,30.76567825,180,-18.733784358834203,83,97,0.8469387755102041
2024-12-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2342.996384,1.0,49620.3625,0.499445,59.54443,4,-63341.1233270199,4,0,4.0
2024-12-07,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,1021.2966666666667,72.27666666666666,0.02168289,3,1.0795056346774168,3,0,3.0
2024-12-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,74999.62263,0.6,15999.469999999998,1033.632,9.249149,5,-5.32896823921629,0,5,0.0
2024-12-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,554.009942,0.4215686274509804,77.67176470588235,109.05882352941177,2.81362784,102,-2.1240703501462823,31,71,0.4305555555555556
2024-12-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,227.072158,0.36231884057971014,423.3769565217391,4883.850724637681,8.07278965,69,-1.2904076821374666,33,36,0.8918918918918919
2024-12-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,0.0,8570.51857142857,0.08575714285714287,17.998084,7,-24946.193309577513,0,7,0.0
2024-12-08,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,-21.54374,0.0,984.758,211.67200000000003,1.01392597,5,1.3851797005994135,3,2,1.0
2024-12-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,3572.0706206896552,3905.748344827586,177.533199,145,-7.066231934067106,0,145,0.0
2024-12-08,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,15206.395076,0.9130434782608695,3401.4840217391306,161.42980217391303,26.747257,92,-88.37811738790106,15,77,0.19230769230769232
2024-12-09,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,0.0,1131.888695652174,89.33717391304349,1.4383267,46,1.3044048634480654,46,0,46.0
2024-12-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,768.430838,0.5915492957746479,88.1318309859155,236.07873239436623,6.79214041,213,-1.2066020969352096,169,44,3.7555555555555555
2024-12-09,0x39cef799f8b69da1995852eea189df24eb5cae3c,483.662076,1.0,603.1,1507.75,0.48248,8,-0.11783872688444627,8,0,8.0
2024-12-09,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,311.290605,0.34545454545454546,399.53854545454544,1435.6236363636363,5.26450568,55,-0.9770083121342833,32,23,1.3333333333333333
2024-12-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2350.499742,0.4117647058823529,21156.991764705883,0.21195882352941176,107.900648,17,2978.317956817515,13,4,2.6
2024-12-09,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,0.0,1682.2211904761903,134.83666666666667,1.90281219,42,5.645027066712113,42,0,42.0
2024-12-09,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.01574,0.42857142857142855,16.731428571428573,0.3114285714285714,0.039342,7,53.42548798798799,3,4,0.6
2024-12-09,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,440.95,33.455,0.02488189,4,0.3393405471446197,4,0,4.0
2024-12-09,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,0.0,1968.8700000000001,0.0671275,0.787545,4,5264528.578780972,4,0,4.0
2024-12-09,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2397.068675,0.06293706293706294,3120.5087412587413,133.7646853146853,50.14075456,143,24.40000076176121,134,9,13.4
2024-12-10,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2517.787385,0.984375,852.88625,64.1886198953125,19.104602,64,1.1124756743680562,0,64,0.0
2024-12-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,980.557461,0.6751592356687898,119.62222929936306,456.31936305732484,5.81611154,157,-9.605453402730758,117,40,2.8536585365853657
2024-12-10,0x2c229d22b100a7beb69122eed721cee9b24011dd,130.883691,0.5833333333333334,1585.4033333333334,173722.66666666666,6.658685,12,0.006804677042476998,5,7,0.625
2024-12-10,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,0.0,22522.036666666667,52.30877,22.963763999999998,3,21084.788840617544,3,0,3.0
2024-12-10,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1474.670598,0.36813186813186816,512.06510989011,839.0279735164836,22.51617703,182,4481.647615438108,109,73,1.472972972972973
2024-12-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3986.312514,0.3333333333333333,19470.586944444443,0.20147694444444444,210.282321,36,599175.7716460753,27,9,2.7
2024-12-10,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3634.56814,0.9607843137254902,1401.238888888889,1791.2738954248366,29.384128,153,-19.496697240637296,40,113,0.3508771929824561
2024-12-10,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,587.97,47.88,0.00478794,1,0.4236070215477999,1,0,1.0
2024-12-10,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,0.0,13718.098750000001,1020.41,2.38649766,8,0.18284734678883696,8,0,8.0
2024-12-10,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,0.0,2798.660769230769,2846.153846153846,18.167481,52,-0.10560056590335698,0,52,0.0
2024-12-10,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,26600.990442,0.5765086206896551,1859.9979202586208,135.7995150862069,116.25613018,928,0.04748944758578183,220,708,0.31029619181946405
2024-12-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1582.001112,0.34408602150537637,124.41204301075268,124.16052795698926,4.121023,93,13605.046480827637,16,77,0.20512820512820512
2024-12-11,0x2c229d22b100a7beb69122eed721cee9b24011dd,8544.6855,0.5263157894736842,6550.684736842106,5299.684210526316,30.194784,19,0.19470787013852728,9,10,0.8181818181818182
2024-12-11,0x39cef799f8b69da1995852eea189df24eb5cae3c,3721.345649,1.0,40012.55,0.3982775,56.017569,4,52175.75055923208,0,4,0.0
2024-12-11,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1157.689489,0.3353846153846154,307.6034769230769,243.03382830769232,26.5157439,325,10.90790132355316,117,208,0.5598086124401914
2024-12-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1083.777057,0.26666666666666666,23331.314333333332,0.23895966666666665,209.981818,30,-26671.327244583896,6,24,0.24
2024-12-11,0x6d6a4b953f202f8df5bed40692e7fd865318264a,698.009722,1.0,136.67374999999998,8.75,0.382683,8,0.012345821016884017,0,8,0.0
2024-12-11,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1567.4026840000001,0.34782608695652173,7024.881304347826,4086.521739130435,25.752448,23,0.8311214762543481,12,11,1.0
2024-12-11,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,994.238977,1.0,165.00133333333332,731.4666666666667,0.620024,15,0.0004906142113894241,0,15,0.0
2024-12-11,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,39.7705,1.0,7158.62,0.07231,2.505516,1,98999.03194578897,0,1,0.0
2024-12-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,274998.942584,1.0,1762.8148717948718,116.07923076923078,27.499848,156,0.019303951073521477,0,156,0.0
2024-12-11,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,0.0,637.4164705882353,705.8823529411765,1.086556,17,-0.004156579338716589,0,17,0.0
2024-12-11,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,24663.690943,0.9792452830188679,1207.490075471698,85.82043396226416,28.83121716,530,0.025825864015533505,11,519,0.021153846153846155
2024-12-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,5806.86932,0.5578231292517006,150.14530612244897,199.29821639455784,6.99886242,147,1970.753789396824,28,119,0.23333333333333334
2024-12-12,0x2c229d22b100a7beb69122eed721cee9b24011dd,7639.595794,0.6290322580645161,5565.801451612903,7303.290322580645,120.777867,62,0.10891218547275319,23,39,0.575
2024-12-12,0x420ab45e0bd8863569a5efbb9c05d91f40624641,1762.46,1.0,6750.81,29.0,17.102716,10,-10.272996021041852,10,0,10.0
2024-12-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,574.398074,0.2893081761006289,458.38842767295597,1899.3781441509436,22.0703145,159,-1259.4495087469356,75,84,0.8823529411764706
2024-12-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,0.0,12254.174838709678,0.1202616129032258,113.963809,31,-2801.6694834696837,0,31,0.0
2024-12-12,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,0.0,3332.177640449438,181.47258426966292,5.42675177,89,0.28904994979261855,89,0,89.0
2024-12-12,0x6d6a4b953f202f8df5bed40692e7fd865318264a,362.84131,1.0,133.0725,7.5,0.1863,4,0.012074671484945948,0,4,0.0
2024-12-12,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,0.0,1397.385294117647,78.05882352941177,2.280519,17,-2.6524119055216837,0,17,0.0
2024-12-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,323.34897900000016,0.07692307692307693,3563.27,12218.442307692309,31.148417,52,-0.06248816402819435,29,23,1.2083333333333333
2024-12-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2512.437585,1.0,1374.4125000000001,19527.2,1.8742159999999999,4,0.005305338319932148,0,4,0.0
2024-12-12,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,15.24474,1.0,771.87,0.1962,0.270154,1,3934.097859327217,0,1,0.0
2024-12-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,449328.107544,1.0,1430.9824522292993,81.91111464968152,82.264982,314,0.0208692039582007,0,314,0.0
2024-12-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,0.0,5158.5,5000.0,0.51585,1,-0.032240625,0,1,0.0
2024-12-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,130826.491662,0.8146013448607109,2596.416272814601,94.17811565802113,294.08469282,1041,-217.88232850515388,167,874,0.19085714285714286
2024-12-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1522.284412,0.45806451612903226,88.59193548387097,184.01270903225807,6.2494111199999995,155,-23.89910850157871,83,72,1.1369863013698631
2024-12-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,1966.9289449999999,0.7777777777777778,1823.863492063492,1479.7333333333333,40.216161,63,0.2160853203642352,14,49,0.28
2024-12-13,0x39cef799f8b69da1995852eea189df24eb5cae3c,1116.8006,0.5,2954.652692307692,164.7746153846154,5.50834285,26,3.9111766832275485,13,13,0.9285714285714286
2024-12-13,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,587.630504,0.35135135135135137,573.9341216216217,123.50605067567567,25.65326308,148,-4374.751687059438,78,70,1.0985915492957747
2024-12-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6790.274613,0.5510204081632653,20715.92551020408,0.20670938775510203,304.524077,49,-109798.4401297141,37,12,2.8461538461538463
2024-12-13,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,0.0,2951.8799999999997,169.33333333333334,8.501389,30,-1.0159191649127786,0,30,0.0
2024-12-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,8276.625256,0.9615384615384616,4533.178461538461,12881.115384615385,19.661017,26,0.027914724790205146,8,18,0.42105263157894735
2024-12-13,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,128.88333333333333,7.553333333333334,0.00793096,3,0.08933313511563701,3,0,3.0
2024-12-13,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0,0.0,2468.940987654321,74.09376543209876,4.20111348,162,3.0080761401617764,162,0,162.0
2024-12-13,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2270.1241019999998,0.7008547008547008,939.9077777777777,52.60307692307693,19.428627,234,280.0610507379667,70,164,0.42424242424242425
2024-12-13,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,9405.233313,0.2527075812274368,2702.6475451263536,145.07261732851984,19.27604387,277,-13.964330848028816,208,69,2.9714285714285715
2024-12-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,13281.73126,0.7727272727272727,187.5361038961039,198.2959403246753,9.858389,154,229.85239462434848,45,109,0.4090909090909091
2024-12-14,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,0.0,5555.551944444444,285.2658333333333,0.98587664,36,0.17469456884140294,36,0,36.0
2024-12-14,0x39cef799f8b69da1995852eea189df24eb5cae3c,1898.178342,1.0,6591.46,300.98,0.659146,1,2.8469183780913205,0,1,0.0
2024-12-14,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1178.021061,0.45161290322580644,488.356935483871,194.8715598387097,8.74278152,62,-1387.0535882906413,36,26,1.3333333333333333
2024-12-14,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,0.0,24979.8,48980.0,4.898,1,,1,0,1.0
2024-12-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,570.1898180000001,0.3157894736842105,10507.837368421053,0.10365947368421052,59.89466,19,-735595.4496821354,14,5,2.3333333333333335
2024-12-14,0x6d6a4b953f202f8df5bed40692e7fd865318264a,39057.10912,1.0,664.7225000000001,31.25,15.692086,80,0.06833922242141086,0,80,0.0
2024-12-14,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,0.0,2042.2541860465114,97.66976744186047,8.430394,43,-0.25043465999597436,0,43,0.0
2024-12-14,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-33.03286,0.027777777777777776,1667.6102777777778,5104.722222222223,5.763223,36,-0.13462250208043844,11,25,0.4230769230769231
2024-12-14,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,10281.503571,0.4333821376281113,1674.4618155197657,82.80047527920937,73.206342,683,280.28625063043046,386,297,1.2953020134228188
2024-12-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,100273.248286,1.0,2005.4666,88.3926,35.095629,50,0.036997741924920446,0,50,0.0
2024-12-14,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1294.450646,0.05714285714285714,6203.194285714286,306.57471428571426,8.86491787,70,0.22024521314505666,66,4,13.2
2024-12-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,5389.96219,0.49635036496350365,125.00722627737227,129.71142700729925,6.5299154,137,408.4867074777501,61,76,0.7922077922077922
2024-12-15,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,346.827642,0.8333333333333334,117.02833333333335,108056.87833333334,0.11950780999999999,6,0.0025849564686288586,1,5,0.16666666666666666
2024-12-15,0x39cef799f8b69da1995852eea189df24eb5cae3c,6623.483154,0.8214285714285714,1993.9885714285715,88.63107142857143,2.98179288,28,1.0007425370871808,5,23,0.20833333333333334
2024-12-15,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,10303.889423,0.40331491712707185,622.4760773480663,57.00460779005525,23.25335902,181,-888.3477683391859,94,87,1.0681818181818181
2024-12-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,263.914304,0.23809523809523808,14297.049523809523,0.13957761904761906,90.071403,21,-5001944.457375332,4,17,0.2222222222222222
2024-12-15,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,0.0,4194.129285714285,185.72785714285715,1.7473268100000001,28,0.17373656243499275,28,0,28.0
2024-12-15,0x6d6a4b953f202f8df5bed40692e7fd865318264a,18879.21027,1.0,1635.1666666666667,66.66666666666667,2.452747,15,0.20081101006211627,0,15,0.0
2024-12-15,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,0.0,2812.5,125.0,2.1599950000000003,8,-0.2567456042499947,0,8,0.0
2024-12-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,126.32543000000001,0.9285714285714286,469.7357142857143,845.1428571428571,0.849321,14,0.14207867026186854,1,13,0.07142857142857142
2024-12-15,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,739.626,32.558,0.031883879999999996,5,0.49167911535635744,5,0,5.0
2024-12-15,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0,0.0,1890.1754237288135,79.7769975786925,11.53175475,413,0.022681762343548167,413,0,413.0
2024-12-15,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,3932.676736,0.25,1345.2046122994652,55.898008021390375,64.97873,748,482.0774521711962,512,236,2.160337552742616
